comparison,table,metric,population,lhs_mean,rhs_mean,difference,n_datasets_expected,n_datasets_valid,dataset_coverage,included_datasets,valid_datasets,status,n_batches_total,n_batches_expected,n_batches_valid,batch_coverage,n_lhs_seeds_expected,n_rhs_seeds_expected,n_lhs_seeds_finite,n_rhs_seeds_finite,n_lhs_seeds_paired,n_rhs_seeds_paired,valid_batches,reason
solar30_minus_solar128,E2,pseudotime_smoothness,joint,0.86099927373630347,0.87282526164321672,-0.011825987906913396,1,1,1,immune_cell_human,immune_cell_human,computed,9,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
solar30_minus_solar128,E2,pseudotime_smoothness,query,0.9467399622971765,0.94900647431451435,-0.0022665120173378517,1,1,1,immune_cell_human,immune_cell_human,computed,9,3,1,0.33333333333333331,15,15,5,5,5,5,immune_cell_human/Oetjen_A,unpaired_na: lhs: all_na (not_applicable: Original annotated-cell subset has fewer than 16 cells for fixed pseudotime k15); rhs: all_na (not_applicable: Original annotated-cell subset has fewer than 16 cells for fixed pseudotime k15); unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
solar30_minus_solar128,E2,pseudotime_smoothness,reference,0.83743470588726898,0.85176310769155494,-0.014328401804286073,1,1,1,immune_cell_human,immune_cell_human,computed,9,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
solar30_minus_solar128,E2,trajectory,joint,0.65404388445120454,0.62306401865090622,0.030979865800298361,1,1,1,immune_cell_human,immune_cell_human,computed,9,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,unpaired_na: lhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.); rhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.)
solar30_minus_solar128,E2,trustworthiness,joint,0.91241660569219041,0.93251181411459971,-0.020095208422409361,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,9,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,unpaired_na: lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
solar30_minus_solar128,E2,trustworthiness,query,0.93630912042737813,0.94054223093640621,-0.0042331105090281373,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,9,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,unpaired_na: lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
solar30_minus_solar128,E2,trustworthiness,reference,0.90696711635342886,0.92802589810322278,-0.021058781749793899,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,9,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,unpaired_na: lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
solar30_minus_solar128,E2,within_label_silhouette__donor,joint,-0.10776622786272989,-0.095477507042296919,-0.012288720820432966,1,1,1,lung_atlas,lung_atlas,computed,9,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
solar30_minus_solar128,E2,within_label_silhouette__donor,query,NA,NA,NA,1,0,0,lung_atlas,,all_na,9,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); unpaired_na: lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
solar30_minus_solar128,E2,within_label_silhouette__donor,reference,-0.10077994098746142,-0.088679489397140779,-0.012100451590320629,1,1,1,lung_atlas,lung_atlas,computed,9,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
solar30_minus_solar128,E2,within_label_silhouette__patientGroup,joint,0.22893278523133717,0.23611229738843895,-0.0071795121571017655,1,1,1,lung_atlas,lung_atlas,computed,9,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
solar30_minus_solar128,E2,within_label_silhouette__patientGroup,query,NA,NA,NA,1,0,0,lung_atlas,,all_na,9,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); unpaired_na: lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
solar30_minus_solar128,E2,within_label_silhouette__patientGroup,reference,0.24346395722739669,0.24992904411748962,-0.0064650868900929066,1,1,1,lung_atlas,lung_atlas,computed,9,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,unpaired_na: lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
solar30_minus_solar128,E2,within_label_silhouette__sample_ID,joint,-0.0023166942194787002,0.0065310376120887989,-0.0088477318315674982,1,1,1,immune_cell_human,immune_cell_human,computed,9,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
solar30_minus_solar128,E2,within_label_silhouette__sample_ID,query,NA,NA,NA,1,0,0,immune_cell_human,,all_na,9,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); unpaired_na: lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
solar30_minus_solar128,E2,within_label_silhouette__sample_ID,reference,-0.0077384331760547006,0.0013548881719251127,-0.0090933213479798131,1,1,1,immune_cell_human,immune_cell_human,computed,9,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
solar30_minus_solar128,E2,within_label_silhouette__study,joint,-0.0023166942194787002,0.0065310376120887989,-0.0088477318315674982,1,1,1,immune_cell_human,immune_cell_human,computed,9,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
solar30_minus_solar128,E2,within_label_silhouette__study,query,NA,NA,NA,1,0,0,immune_cell_human,,all_na,9,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); unpaired_na: lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
solar30_minus_solar128,E2,within_label_silhouette__study,reference,-0.0077384331760547006,0.0013548881719251127,-0.0090933213479798131,1,1,1,immune_cell_human,immune_cell_human,computed,9,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
