comparison,table,metric,population,dataset_id,lhs_mean,rhs_mean,difference,status,n_batches_total,n_batches_expected,n_batches_valid,batch_coverage,n_lhs_seeds_expected,n_rhs_seeds_expected,n_lhs_seeds_finite,n_rhs_seeds_finite,n_lhs_seeds_paired,n_rhs_seeds_paired,valid_batches,reason
repeated_minus_unique128,E3,within_label_silhouette__sample_ID,query,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_unique128,E3,within_label_silhouette__sample_ID,query,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_unique128,E3,within_label_silhouette__sample_ID,reference,immune_cell_human,0.0013548881719251127,0.026366820153585862,-0.02501193198166075,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
repeated_minus_unique128,E3,within_label_silhouette__sample_ID,reference,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_unique128,E3,within_label_silhouette__sample_ID,reference,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_unique128,E3,within_label_silhouette__study,joint,immune_cell_human,0.0065310376120887989,0.037190092584106986,-0.030659054972018183,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
repeated_minus_unique128,E3,within_label_silhouette__study,joint,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
repeated_minus_unique128,E3,within_label_silhouette__study,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
repeated_minus_unique128,E3,within_label_silhouette__study,query,immune_cell_human,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
repeated_minus_unique128,E3,within_label_silhouette__study,query,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
repeated_minus_unique128,E3,within_label_silhouette__study,query,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
repeated_minus_unique128,E3,within_label_silhouette__study,reference,immune_cell_human,0.0013548881719251127,0.026366820153585862,-0.02501193198166075,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
repeated_minus_unique128,E3,within_label_silhouette__study,reference,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
repeated_minus_unique128,E3,within_label_silhouette__study,reference,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
sclsc30_minus_sclsc16,E2,ARI_cluster/label,joint,immune_cell_human,0.28459342618281941,0.29048092762046707,-0.0058875014376476575,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,ARI_cluster/label,joint,lung_atlas,0.51286255808966719,0.49654826515827599,0.016314292931391233,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,ARI_cluster/label,joint,pancreas,0.26292949763759527,0.26427452657462702,-0.0013450289370317652,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
sclsc30_minus_sclsc16,E2,ASW_label,joint,immune_cell_human,0.93590978384017942,0.93749902645746863,-0.0015892426172892105,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,ASW_label,joint,lung_atlas,0.9530090351899464,0.95391395688056946,-0.00090492169062295069,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,ASW_label,joint,pancreas,0.9551558077335357,0.95740401148796084,-0.0022482037544250635,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
sclsc30_minus_sclsc16,E2,ASW_label/batch,joint,immune_cell_human,0.76437996591245438,0.75539373126841092,0.0089862346440435417,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,ASW_label/batch,joint,lung_atlas,0.7243720001366093,0.71719587350927483,0.0071761266273344297,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,ASW_label/batch,joint,pancreas,0.73963819057345737,0.74324966032608675,-0.0036114697526293815,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
sclsc30_minus_sclsc16,E2,NMI_cluster/label,joint,immune_cell_human,0.73403589514735257,0.73572196164035286,-0.0016860664930003304,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,NMI_cluster/label,joint,lung_atlas,0.83837790215395691,0.83367424257180434,0.0047036595821525013,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,NMI_cluster/label,joint,pancreas,0.69764651228157337,0.69903956031571013,-0.0013930480341366829,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
sclsc30_minus_sclsc16,E2,PCR_batch,joint,immune_cell_human,0.69091660341969729,0.71404154953110233,-0.023124946111405253,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,PCR_batch,joint,lung_atlas,0.72545835072898213,0.71401017438812675,0.011448176340855412,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,PCR_batch,joint,pancreas,0.93409560932979774,0.93375570691433196,0.00033990241546573891,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
sclsc30_minus_sclsc16,E2,balanced_accuracy,query,immune_cell_human,0.82403909867254355,0.82620204047323365,-0.0021629418006902101,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,balanced_accuracy,query,lung_atlas,0.85306160574451295,0.85964065183632121,-0.0065790460918082978,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,balanced_accuracy,query,pancreas,0.85939905004457129,0.87192879980368776,-0.012529749759116618,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
sclsc30_minus_sclsc16,E2,batchASW,joint,immune_cell_human,0.76437996591245438,0.75539373126841092,0.0089862346440435417,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,batchASW,joint,lung_atlas,0.7243720001366093,0.71719587350927483,0.0071761266273344297,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,batchASW,joint,pancreas,0.73963819057345737,0.74324966032608675,-0.0036114697526293815,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
sclsc30_minus_sclsc16,E2,cLISI,joint,immune_cell_human,0.99999999999999989,0.99999999999999989,0,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,cLISI,joint,lung_atlas,1,1,0,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,cLISI,joint,pancreas,1,1,0,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
sclsc30_minus_sclsc16,E2,cell_cycle_conservation,joint,immune_cell_human,0.47362979399315802,0.46568170234334855,0.0079480916498094936,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,cell_cycle_conservation,joint,lung_atlas,0.64338768114512257,0.67818517220784535,-0.03479749106272275,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,cell_cycle_conservation,joint,pancreas,0.357081424701716,0.3590978275563188,-0.0020164028546027688,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
sclsc30_minus_sclsc16,E2,graph_conn,joint,immune_cell_human,0.98587229824649958,0.97861605299925303,0.0072562452472466248,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,graph_conn,joint,lung_atlas,0.95214565594371725,0.95229298563271014,-0.00014732968899285512,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,graph_conn,joint,pancreas,0.95670429881965513,0.95456878689747915,0.0021355119221760179,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
sclsc30_minus_sclsc16,E2,hvg_overlap,joint,immune_cell_human,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.)
sclsc30_minus_sclsc16,E2,hvg_overlap,joint,lung_atlas,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.)
sclsc30_minus_sclsc16,E2,hvg_overlap,joint,pancreas,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.)
sclsc30_minus_sclsc16,E2,iLISI,joint,immune_cell_human,2.0795775774486924,2.0937427033624245,-0.014165125913731943,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,iLISI,joint,lung_atlas,1.7652138742073691,1.7881553212525805,-0.022941447045211321,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,iLISI,joint,pancreas,2.8795366928294341,2.9908898817104945,-0.11135318888106067,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
sclsc30_minus_sclsc16,E2,isolated_label_F1,joint,immune_cell_human,0.9634348938381665,0.95986636015039695,0.0035685336877694742,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,isolated_label_F1,joint,lung_atlas,0.98087506317222017,0.97891544832969934,0.0019596148425210145,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,isolated_label_F1,joint,pancreas,0.14598787553692599,0.12293305212872307,0.023054823408202901,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
sclsc30_minus_sclsc16,E2,isolated_label_silhouette,joint,immune_cell_human,0.49309893511235714,0.49309893511235714,0,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,isolated_label_silhouette,joint,lung_atlas,0.5135470861569047,0.5135470861569047,0,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,isolated_label_silhouette,joint,pancreas,0.49594214993218583,0.4959421381354332,1.1796752574788627e-08,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
sclsc30_minus_sclsc16,E2,kBET,joint,immune_cell_human,0.010008162997627431,0.0092015219031342799,0.00080664109449315145,computed,3,3,2,0.66666666666666663,15,15,15,15,10,10,immune_cell_human/10X|immune_cell_human/Villani,"unpaired_na: rhs: noncomparable_implementation (computed: Computed by the locked scIB paper backend.; computed: Computed by the researcher-approved Python fallback after the locked legacy kBET worker failed.; HISTORICAL NON-EQUIVALENT FALLBACK: {""alpha"": 0.05, ""comparability_warning"": ""scib-metrics kbet_per_label is a Python approximation with an acceptance-rate statistic; it is not numerically equivalent to scIB 0.2.0 plus R kBET average.pval. The value is used directly with higher meaning better mixing."", ""diffusion_n_comps"": 100, ""fallback"": true, ""fallback_policy"": ""on_legacy_failure"", ""metric_backend"": ""scib_metrics_python_0_5_10"", ""n_jobs"": 1, ""n_neighbors"": 50, ""per_label"": [{""cluster"": ""CD10+ B cells"", ""kBET"": 0.5700483091787439}, {""cluster"": ""CD14+ Monocytes"", ""kBET"": 0.20922697114642802}, {""cluster"": ""CD16+ Monocytes"", ""kBET"": 0.33433734939759036}, {""cluster"": ""CD20+ B cells"", ""kBET"": 0.24155934563174383}, {""cluster"": ""CD4+ T cells"", ""kBET"": 0.07098653076083}, {""cluster"": ""CD8+ T cells"", ""kBET"": 0.3408463661453542}, {""cluster"": ""Erythrocytes"", ""kBET"": 0.5089940039973351}, {""cluster"": ""Erythroid progenitors"", ""kBET"": 0.08830022075055188}, {""cluster"": ""HSPCs"", ""kBET"": 0.5680851063829787}, {""cluster"": ""Megakaryocyte progenitors"", ""kBET"": 0.41044776119402987}, {""cluster"": ""Monocyte progenitors"", ""kBET"": 0.19617224880382775}, {""cluster"": ""Monocyte-derived dendritic cells"", ""kBET"": 0.019782393669634024}, {""cluster"": ""NK cells"", ""kBET"": 0.40962800875273525}, {""cluster"": ""NKT cells"", ""kBET"": 0.22511935365405802}, {""cluster"": ""Plasma cells"", ""kBET"": 0.5348837209302325}, {""cluster"": ""Plasmacytoid dendritic cells"", ""kBET"": 0.07339449541284404}], ""primary_backend"": ""paper_scib_0_2_0"", ""primary_error"": ""exited with code 1: ValueError: could not find 68 nearest neighbors in 16diffusion steps.\n Please increase max_iterations or reduce k.\n"", ""python_package"": {""name"": ""scib-metrics"", ""version"": ""0.5.10""}, ""random_state"": 0})"
sclsc30_minus_sclsc16,E2,kBET,joint,lung_atlas,0.00080235683939024226,0.0009483370328381667,-0.00014598019344792435,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,kBET,joint,pancreas,0.0012676019499678539,0.0016236844489803202,-0.00035608249901246608,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
sclsc30_minus_sclsc16,E2,labelASW,joint,immune_cell_human,0.93590978384017942,0.93749902645746863,-0.0015892426172892105,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,labelASW,joint,lung_atlas,0.9530090351899464,0.95391395688056946,-0.00090492169062295069,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,labelASW,joint,pancreas,0.9551558077335357,0.95740401148796084,-0.0022482037544250635,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
sclsc30_minus_sclsc16,E2,macro_f1,query,immune_cell_human,0.79639198279004508,0.79871163104729825,-0.0023196482572530965,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,macro_f1,query,lung_atlas,0.79524139811984307,0.80498813582390305,-0.0097467377040599823,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,macro_f1,query,pancreas,0.85295834967980533,0.85821203055036277,-0.0052536808705574423,computed,3,3,3,1,15,15,15,15,15,15,pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,
sclsc30_minus_sclsc16,E2,pseudotime_smoothness,joint,immune_cell_human,0.81813195948143524,0.81500169927176136,0.0031302602096738483,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,pseudotime_smoothness,joint,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
sclsc30_minus_sclsc16,E2,pseudotime_smoothness,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
sclsc30_minus_sclsc16,E2,pseudotime_smoothness,query,immune_cell_human,0.933506751733573,0.92995982584016124,0.0035469258934117676,computed,3,3,1,0.33333333333333331,15,15,5,5,5,5,immune_cell_human/Oetjen_A,unpaired_na: lhs: all_na (not_applicable: Original annotated-cell subset has fewer than 16 cells for fixed pseudotime k15); rhs: all_na (not_applicable: Original annotated-cell subset has fewer than 16 cells for fixed pseudotime k15)
sclsc30_minus_sclsc16,E2,pseudotime_smoothness,query,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
sclsc30_minus_sclsc16,E2,pseudotime_smoothness,query,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
sclsc30_minus_sclsc16,E2,pseudotime_smoothness,reference,immune_cell_human,0.79423408741187773,0.79152091289108339,0.0027131745207943001,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,pseudotime_smoothness,reference,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
sclsc30_minus_sclsc16,E2,pseudotime_smoothness,reference,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune); rhs: all_na (not_applicable: Original pseudotime smoothness protocol applies only to Immune)
sclsc30_minus_sclsc16,E2,trajectory,joint,immune_cell_human,0.43492900535909934,0.52386759929046156,-0.088938593931362275,computed,3,3,2,0.66666666666666663,15,15,13,14,10,10,immune_cell_human/Oetjen_A|immune_cell_human/Villani,"unpaired_na: lhs: partial_seeds (computed: Computed by the locked scIB paper backend.; not_applicable: Official scIB 0.2.0 trajectory_conservation is undefined: its canonical start cluster has no cell in the largest connected component, so no root cell can be selected.); rhs: partial_seeds (computed: Computed by the locked scIB paper backend.; not_applicable: Official scIB 0.2.0 trajectory_conservation is undefined: its canonical start cluster has no cell in the largest connected component, so no root cell can be selected.)"
sclsc30_minus_sclsc16,E2,trajectory,joint,lung_atlas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.); rhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.)
sclsc30_minus_sclsc16,E2,trajectory,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.); rhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.)
sclsc30_minus_sclsc16,E2,trustworthiness,joint,immune_cell_human,0.88467605053941345,0.88483181925777199,-0.00015576871835865091,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,trustworthiness,joint,lung_atlas,0.92266494587275927,0.92053352332087812,0.0021314225518810348,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,trustworthiness,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
sclsc30_minus_sclsc16,E2,trustworthiness,query,immune_cell_human,0.91356737122948883,0.91260415532477868,0.00096321590471012042,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,trustworthiness,query,lung_atlas,0.89266840463547137,0.89247258387588158,0.00019582075958986719,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,trustworthiness,query,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
sclsc30_minus_sclsc16,E2,trustworthiness,reference,immune_cell_human,0.87262015950030669,0.87288455895748518,-0.00026439945717841401,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,
sclsc30_minus_sclsc16,E2,trustworthiness,reference,lung_atlas,0.92315245093847409,0.92078374187471734,0.0023687090637566723,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,trustworthiness,reference,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
sclsc30_minus_sclsc16,E2,within_label_silhouette__donor,joint,immune_cell_human,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,within_label_silhouette__donor,joint,lung_atlas,-0.23205896505359244,-0.24605586109964225,0.013996896046049803,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,within_label_silhouette__donor,joint,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,within_label_silhouette__donor,query,immune_cell_human,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,within_label_silhouette__donor,query,lung_atlas,NA,NA,NA,all_na,3,3,0,0,15,15,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
sclsc30_minus_sclsc16,E2,within_label_silhouette__donor,query,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,within_label_silhouette__donor,reference,immune_cell_human,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,within_label_silhouette__donor,reference,lung_atlas,-0.21997419211641853,-0.23328634745758459,0.013312155341166041,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,
sclsc30_minus_sclsc16,E2,within_label_silhouette__donor,reference,pancreas,NA,NA,NA,all_na,3,0,0,NA,0,0,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
