comparison,table,dataset_id,heldout_batch,metric,population,lhs_method,lhs_dimension,rhs_method,rhs_dimension,lhs_mean,lhs_sd,rhs_mean,rhs_sd,difference,n_lhs_seeds_expected,n_rhs_seeds_expected,n_lhs_seeds_finite,n_rhs_seeds_finite,valid_batch,status,reason
repeated_minus_none128,E3,immune_cell_human,Villani,within_label_silhouette__donor,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,lung_atlas,3,within_label_silhouette__donor,joint,solar_orthogonal,128,solar_none,128,-0.093576160172412604,0.0080977385888719704,-0.05080780370604223,0.0049769433610241188,-0.042768356466370373,5,5,5,5,True,computed,
repeated_minus_none128,E3,lung_atlas,4,within_label_silhouette__donor,joint,solar_orthogonal,128,solar_none,128,-0.099320232565704006,0.006555741433581258,-0.066160820944895046,0.0039548593513862524,-0.03315941162080896,5,5,5,5,True,computed,
repeated_minus_none128,E3,lung_atlas,B1,within_label_silhouette__donor,joint,solar_orthogonal,128,solar_none,128,-0.093536128388774162,0.007451450553921767,-0.049324662727424216,0.0022936162400901757,-0.044211465661349945,5,5,5,5,True,computed,
repeated_minus_none128,E3,pancreas,fluidigmc1,within_label_silhouette__donor,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,pancreas,inDrop2,within_label_silhouette__donor,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,pancreas,inDrop3,within_label_silhouette__donor,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,immune_cell_human,10X,within_label_silhouette__donor,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,immune_cell_human,Oetjen_A,within_label_silhouette__donor,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,immune_cell_human,Villani,within_label_silhouette__donor,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,lung_atlas,3,within_label_silhouette__donor,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
repeated_minus_none128,E3,lung_atlas,4,within_label_silhouette__donor,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
repeated_minus_none128,E3,lung_atlas,B1,within_label_silhouette__donor,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
repeated_minus_none128,E3,pancreas,fluidigmc1,within_label_silhouette__donor,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,pancreas,inDrop2,within_label_silhouette__donor,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,pancreas,inDrop3,within_label_silhouette__donor,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,immune_cell_human,10X,within_label_silhouette__donor,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,immune_cell_human,Oetjen_A,within_label_silhouette__donor,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,immune_cell_human,Villani,within_label_silhouette__donor,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,lung_atlas,3,within_label_silhouette__donor,reference,solar_orthogonal,128,solar_none,128,-0.093156226687831523,0.0077013543927652427,-0.050065021891145679,0.0047381184692855084,-0.043091204796685843,5,5,5,5,True,computed,
repeated_minus_none128,E3,lung_atlas,4,within_label_silhouette__donor,reference,solar_orthogonal,128,solar_none,128,-0.086892510428523112,0.0063160790475113191,-0.054854678144023318,0.0044726620996001975,-0.032037832284499794,5,5,5,5,True,computed,
repeated_minus_none128,E3,lung_atlas,B1,within_label_silhouette__donor,reference,solar_orthogonal,128,solar_none,128,-0.085989731075067716,0.0070880871816532826,-0.042320363306133743,0.00232880577298806,-0.043669367768933973,5,5,5,5,True,computed,
repeated_minus_none128,E3,pancreas,fluidigmc1,within_label_silhouette__donor,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,pancreas,inDrop2,within_label_silhouette__donor,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,pancreas,inDrop3,within_label_silhouette__donor,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
repeated_minus_none128,E3,immune_cell_human,10X,within_label_silhouette__patientGroup,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,immune_cell_human,Oetjen_A,within_label_silhouette__patientGroup,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,immune_cell_human,Villani,within_label_silhouette__patientGroup,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,lung_atlas,3,within_label_silhouette__patientGroup,joint,solar_orthogonal,128,solar_none,128,0.23973528643177891,0.0051386484573934348,0.22863948605127682,0.0062813166712354183,0.011095800380502091,5,5,5,5,True,computed,
repeated_minus_none128,E3,lung_atlas,4,within_label_silhouette__patientGroup,joint,solar_orthogonal,128,solar_none,128,0.22013233968945337,0.00275034658199936,0.21002709197761621,0.0031931564607828792,0.010105247711837156,5,5,5,5,True,computed,
repeated_minus_none128,E3,lung_atlas,B1,within_label_silhouette__patientGroup,joint,solar_orthogonal,128,solar_none,128,0.24846926604408451,0.004088130372386381,0.23240116223112639,0.003083155287596998,0.016068103812958118,5,5,5,5,True,computed,
repeated_minus_none128,E3,pancreas,fluidigmc1,within_label_silhouette__patientGroup,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,pancreas,inDrop2,within_label_silhouette__patientGroup,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,pancreas,inDrop3,within_label_silhouette__patientGroup,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,immune_cell_human,10X,within_label_silhouette__patientGroup,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,immune_cell_human,Oetjen_A,within_label_silhouette__patientGroup,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,immune_cell_human,Villani,within_label_silhouette__patientGroup,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,lung_atlas,3,within_label_silhouette__patientGroup,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
repeated_minus_none128,E3,lung_atlas,4,within_label_silhouette__patientGroup,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
repeated_minus_none128,E3,lung_atlas,B1,within_label_silhouette__patientGroup,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
repeated_minus_none128,E3,pancreas,fluidigmc1,within_label_silhouette__patientGroup,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,pancreas,inDrop2,within_label_silhouette__patientGroup,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,pancreas,inDrop3,within_label_silhouette__patientGroup,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,immune_cell_human,10X,within_label_silhouette__patientGroup,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,immune_cell_human,Oetjen_A,within_label_silhouette__patientGroup,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,immune_cell_human,Villani,within_label_silhouette__patientGroup,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,lung_atlas,3,within_label_silhouette__patientGroup,reference,solar_orthogonal,128,solar_none,128,0.24062037795324617,0.0053643732376951175,0.22963894984291566,0.006904831973983022,0.01098142811033051,5,5,5,5,True,computed,
repeated_minus_none128,E3,lung_atlas,4,within_label_silhouette__patientGroup,reference,solar_orthogonal,128,solar_none,128,0.23250515492908383,0.0050796335519991721,0.22228415605034518,0.003295659804551015,0.010220998878738646,5,5,5,5,True,computed,
repeated_minus_none128,E3,lung_atlas,B1,within_label_silhouette__patientGroup,reference,solar_orthogonal,128,solar_none,128,0.27666159947013885,0.0040257379839685097,0.25704855402233562,0.0036524314197979263,0.019613045447803235,5,5,5,5,True,computed,
repeated_minus_none128,E3,pancreas,fluidigmc1,within_label_silhouette__patientGroup,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,pancreas,inDrop2,within_label_silhouette__patientGroup,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,pancreas,inDrop3,within_label_silhouette__patientGroup,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
repeated_minus_none128,E3,immune_cell_human,10X,within_label_silhouette__sample_ID,joint,solar_orthogonal,128,solar_none,128,0.032022588046591097,0.0035905310553005707,0.052232286190189284,0.0058684894484370012,-0.020209698143598187,5,5,5,5,True,computed,
repeated_minus_none128,E3,immune_cell_human,Oetjen_A,within_label_silhouette__sample_ID,joint,solar_orthogonal,128,solar_none,128,-0.011657449341628481,0.0054047571544187101,0.014230369478335499,0.0018523859434040255,-0.025887818819963979,5,5,5,5,True,computed,
repeated_minus_none128,E3,immune_cell_human,Villani,within_label_silhouette__sample_ID,joint,solar_orthogonal,128,solar_none,128,-0.00077202586869621985,0.0017597626947875773,0.029369481488883482,0.0023334027341944219,-0.0301415073575797,5,5,5,5,True,computed,
repeated_minus_none128,E3,lung_atlas,3,within_label_silhouette__sample_ID,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,lung_atlas,4,within_label_silhouette__sample_ID,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,lung_atlas,B1,within_label_silhouette__sample_ID,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,pancreas,fluidigmc1,within_label_silhouette__sample_ID,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,pancreas,inDrop2,within_label_silhouette__sample_ID,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,pancreas,inDrop3,within_label_silhouette__sample_ID,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,immune_cell_human,10X,within_label_silhouette__sample_ID,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
repeated_minus_none128,E3,immune_cell_human,Oetjen_A,within_label_silhouette__sample_ID,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
repeated_minus_none128,E3,immune_cell_human,Villani,within_label_silhouette__sample_ID,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
repeated_minus_none128,E3,lung_atlas,3,within_label_silhouette__sample_ID,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,lung_atlas,4,within_label_silhouette__sample_ID,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,lung_atlas,B1,within_label_silhouette__sample_ID,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,pancreas,fluidigmc1,within_label_silhouette__sample_ID,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,pancreas,inDrop2,within_label_silhouette__sample_ID,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,pancreas,inDrop3,within_label_silhouette__sample_ID,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,immune_cell_human,10X,within_label_silhouette__sample_ID,reference,solar_orthogonal,128,solar_none,128,0.01655036963337252,0.0023162456525896618,0.022282247118099265,0.0025846220068587306,-0.0057318774847267447,5,5,5,5,True,computed,
repeated_minus_none128,E3,immune_cell_human,Oetjen_A,within_label_silhouette__sample_ID,reference,solar_orthogonal,128,solar_none,128,0.00060911985245013997,0.0054730682556190279,0.026271327640084004,0.0017417209422262029,-0.025662207787633864,5,5,5,5,True,computed,
repeated_minus_none128,E3,immune_cell_human,Villani,within_label_silhouette__sample_ID,reference,solar_orthogonal,128,solar_none,128,-0.013094824970047322,0.001923266479935778,0.016753028076608941,0.0024709597528429438,-0.029847853046656263,5,5,5,5,True,computed,
repeated_minus_none128,E3,lung_atlas,3,within_label_silhouette__sample_ID,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,lung_atlas,4,within_label_silhouette__sample_ID,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,lung_atlas,B1,within_label_silhouette__sample_ID,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,pancreas,fluidigmc1,within_label_silhouette__sample_ID,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,pancreas,inDrop2,within_label_silhouette__sample_ID,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,pancreas,inDrop3,within_label_silhouette__sample_ID,reference,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical sample_ID panel is defined only for immune_cell_human)
repeated_minus_none128,E3,immune_cell_human,10X,within_label_silhouette__study,joint,solar_orthogonal,128,solar_none,128,0.032022588046591097,0.0035905310553005707,0.052232286190189284,0.0058684894484370012,-0.020209698143598187,5,5,5,5,True,computed,
repeated_minus_none128,E3,immune_cell_human,Oetjen_A,within_label_silhouette__study,joint,solar_orthogonal,128,solar_none,128,-0.011657449341628481,0.0054047571544187101,0.014230369478335499,0.0018523859434040255,-0.025887818819963979,5,5,5,5,True,computed,
repeated_minus_none128,E3,immune_cell_human,Villani,within_label_silhouette__study,joint,solar_orthogonal,128,solar_none,128,-0.00077202586869621985,0.0017597626947875773,0.029369481488883482,0.0023334027341944219,-0.0301415073575797,5,5,5,5,True,computed,
repeated_minus_none128,E3,lung_atlas,3,within_label_silhouette__study,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
repeated_minus_none128,E3,lung_atlas,4,within_label_silhouette__study,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
repeated_minus_none128,E3,lung_atlas,B1,within_label_silhouette__study,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
repeated_minus_none128,E3,pancreas,fluidigmc1,within_label_silhouette__study,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
repeated_minus_none128,E3,pancreas,inDrop2,within_label_silhouette__study,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
repeated_minus_none128,E3,pancreas,inDrop3,within_label_silhouette__study,joint,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human); rhs: all_na (not_applicable: Historical study panel is defined only for immune_cell_human)
repeated_minus_none128,E3,immune_cell_human,10X,within_label_silhouette__study,query,solar_orthogonal,128,solar_none,128,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
