comparison,table,metric,population,lhs_mean,rhs_mean,difference,n_datasets_expected,n_datasets_valid,dataset_coverage,included_datasets,valid_datasets,status,n_batches_total,n_batches_expected,n_batches_valid,batch_coverage,n_lhs_seeds_expected,n_rhs_seeds_expected,n_lhs_seeds_finite,n_rhs_seeds_finite,n_lhs_seeds_paired,n_rhs_seeds_paired,valid_batches,reason,excluded_dataset
solar30_minus_sclsc30,E1,graph_conn,joint,0.84540807761164716,0.95442497738168619,-0.10901689977003898,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_sclsc30,E1,graph_conn,joint,0.94930795027189174,0.9712882985330773,-0.021980348261185483,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_sclsc30,E1,graph_conn,joint,0.87981392062345609,0.96900897709510847,-0.089195056471652254,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_sclsc30,E1,hvg_overlap,joint,NA,NA,NA,2,0,0,lung_atlas|pancreas,,all_na,6,6,0,0,30,30,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.),immune_cell_human
solar30_minus_sclsc30,E1,hvg_overlap,joint,NA,NA,NA,2,0,0,immune_cell_human|pancreas,,all_na,6,6,0,0,30,30,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.),lung_atlas
solar30_minus_sclsc30,E1,hvg_overlap,joint,NA,NA,NA,2,0,0,immune_cell_human|lung_atlas,,all_na,6,6,0,0,30,30,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.),pancreas
solar30_minus_sclsc30,E1,iLISI,joint,1.7571857281325514,2.3223752835184017,-0.56518955538585014,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_sclsc30,E1,iLISI,joint,1.9343984264670988,2.4795571351390633,-0.54515870867196425,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_sclsc30,E1,iLISI,joint,1.5273254196665105,1.9223957258280309,-0.39507030616152045,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_sclsc30,E1,isolated_label_F1,joint,0.58249417193911468,0.56343146935457322,0.019062702584541572,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_sclsc30,E1,isolated_label_F1,joint,0.57846306390342506,0.55471138468754622,0.023751679215878879,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_sclsc30,E1,isolated_label_F1,joint,0.92709781734227381,0.9721549785051935,-0.045057161162919468,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_sclsc30,E1,isolated_label_silhouette,joint,0.50474461804454529,0.50474461804454529,0,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_sclsc30,E1,isolated_label_silhouette,joint,0.49452054252227151,0.49452054252227151,0,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_sclsc30,E1,isolated_label_silhouette,joint,0.50332301063463092,0.50332301063463092,0,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_sclsc30,E1,kBET,joint,0.0077658329623531471,0.0010349793946790482,0.006730853567674098,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_sclsc30,E1,kBET,joint,0.020325381303332141,0.0066135874405812015,0.013711793862750942,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_sclsc30,E1,kBET,joint,0.023947004696082529,0.0063809648852923952,0.017566039810790135,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_sclsc30,E1,labelASW,joint,0.88566413621107742,0.95408242146174105,-0.068418285250663763,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_sclsc30,E1,labelASW,joint,0.8831414560476939,0.94553279578685756,-0.062391339739163741,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_sclsc30,E1,labelASW,joint,0.85004348456859591,0.94445940951506291,-0.094415924946467097,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_sclsc30,E1,macro_f1,query,0.83533375316019376,0.8240998738998242,0.011233879260369579,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_sclsc30,E1,macro_f1,query,0.80006298054135028,0.82467516623492521,-0.024612185693574949,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_sclsc30,E1,macro_f1,query,0.79748421413060322,0.79581669045494408,0.0016675236756592167,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_sclsc30,E1,trustworthiness,joint,0.92950819028498122,0.92266494587275927,0.0068432444122220977,1,1,1,lung_atlas,lung_atlas,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,,immune_cell_human
solar30_minus_sclsc30,E1,trustworthiness,joint,0.8953250210993996,0.88467605053941334,0.010648970559986148,1,1,1,immune_cell_human,immune_cell_human,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,,lung_atlas
solar30_minus_sclsc30,E1,trustworthiness,query,0.929557064889309,0.89266840463547137,0.036888660253837635,1,1,1,lung_atlas,lung_atlas,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,,immune_cell_human
solar30_minus_sclsc30,E1,trustworthiness,query,0.94306117596544714,0.91356737122948883,0.02949380473595838,1,1,1,immune_cell_human,immune_cell_human,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,,lung_atlas
solar30_minus_sclsc30,E1,trustworthiness,reference,0.92751360437231611,0.92315245093847409,0.0043611534338420617,1,1,1,lung_atlas,lung_atlas,computed,3,3,3,1,15,15,15,15,15,15,lung_atlas/3|lung_atlas/4|lung_atlas/B1,,immune_cell_human
solar30_minus_sclsc30,E1,trustworthiness,reference,0.8864206283345416,0.87262015950030669,0.013800468834234914,1,1,1,immune_cell_human,immune_cell_human,computed,3,3,3,1,15,15,15,15,15,15,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani,,lung_atlas
solar30_minus_solar128,E2,ARI_cluster/label,joint,0.46063132646575877,0.42100967476917478,0.039621651696583993,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_solar128,E2,ARI_cluster/label,joint,0.3919441533327398,0.35510031621753591,0.036843837115203892,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_solar128,E2,ARI_cluster/label,joint,0.46898185996191211,0.4372260576347336,0.031755802327178562,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_solar128,E2,ASW_label,joint,0.88566413621107742,0.88228489160537726,0.0033792446057001784,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_solar128,E2,ASW_label,joint,0.8831414560476939,0.87835612992445633,0.0047853261232376019,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_solar128,E2,ASW_label,joint,0.85004348456859591,0.84629391928513853,0.0037495652834574345,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_solar128,E2,ASW_label/batch,joint,0.83299253566401799,0.84081791127940586,-0.007825375615387856,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_solar128,E2,ASW_label/batch,joint,0.84849740649414895,0.85389224548367393,-0.0053948389895249749,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_solar128,E2,ASW_label/batch,joint,0.82603404639582401,0.83167706125067808,-0.0056430148548542074,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_solar128,E2,NMI_cluster/label,joint,0.77933548334942093,0.76315040813972024,0.016185075209700694,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_solar128,E2,NMI_cluster/label,joint,0.75474158848145434,0.73742269741565469,0.017318891065799681,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_solar128,E2,NMI_cluster/label,joint,0.78794864021318411,0.77348209295080772,0.014466547262376468,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_solar128,E2,PCR_batch,joint,0.80101457153917988,0.79700796230304749,0.0040066092361324603,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_solar128,E2,PCR_batch,joint,0.8276645738389905,0.82311461338623804,0.0045499604527524844,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_solar128,E2,PCR_batch,joint,0.70168525172478935,0.6942900875464677,0.0073951641783218478,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_solar128,E2,balanced_accuracy,query,0.85745170632780987,0.85561627513885929,0.00183543118895065,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_solar128,E2,balanced_accuracy,query,0.82059225333763042,0.81947397174066849,0.0011182815969619049,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_solar128,E2,balanced_accuracy,query,0.83407110283416319,0.83828204931646511,-0.0042109464823018947,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_solar128,E2,batchASW,joint,0.83299253566401799,0.84081791127940586,-0.007825375615387856,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_solar128,E2,batchASW,joint,0.84849740649414895,0.85389224548367393,-0.0053948389895249749,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_solar128,E2,batchASW,joint,0.82603404639582401,0.83167706125067808,-0.0056430148548542074,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_solar128,E2,cLISI,joint,0.99999999999999978,0.99999999999999978,5.5511151231257827e-17,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_solar128,E2,cLISI,joint,0.99999999999999978,0.99999999999999978,3.7007434154171883e-17,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_solar128,E2,cLISI,joint,0.99999999999999967,0.99999999999999967,1.8503717077085941e-17,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_solar128,E2,cell_cycle_conservation,joint,0.51007697784464667,0.52148015107156465,-0.011403173226917982,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_solar128,E2,cell_cycle_conservation,joint,0.43787550448442514,0.44525504920926073,-0.0073795447248356056,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_solar128,E2,cell_cycle_conservation,joint,0.63298457629866745,0.64942809674949264,-0.016443520450825273,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_solar128,E2,graph_conn,joint,0.84540807761164716,0.830794370471861,0.014613707139786233,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_solar128,E2,graph_conn,joint,0.94930795027189174,0.93617223362028146,0.013135716651610379,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_solar128,E2,graph_conn,joint,0.87981392062345609,0.88134947052510149,-0.0015355499016452649,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_solar128,E2,hvg_overlap,joint,NA,NA,NA,2,0,0,lung_atlas|pancreas,,all_na,6,6,0,0,30,30,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.),immune_cell_human
solar30_minus_solar128,E2,hvg_overlap,joint,NA,NA,NA,2,0,0,immune_cell_human|pancreas,,all_na,6,6,0,0,30,30,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.),lung_atlas
solar30_minus_solar128,E2,hvg_overlap,joint,NA,NA,NA,2,0,0,immune_cell_human|lung_atlas,,all_na,6,6,0,0,30,30,0,0,0,0,,unpaired_na: lhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.); rhs: all_na (not_applicable: The official scIB pipeline disables HVG overlap for embedding outputs.),pancreas
solar30_minus_solar128,E2,iLISI,joint,1.7571857281325514,1.20388441396088,0.55330131417167161,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
solar30_minus_solar128,E2,iLISI,joint,1.9343984264670988,1.3667253681529195,0.56767305831417958,2,2,1,immune_cell_human|pancreas,immune_cell_human|pancreas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,lung_atlas
solar30_minus_solar128,E2,iLISI,joint,1.5273254196665105,1.232120687257054,0.29520473240945644,2,2,1,immune_cell_human|lung_atlas,immune_cell_human|lung_atlas,computed,6,6,6,1,30,30,30,30,30,30,immune_cell_human/10X|immune_cell_human/Oetjen_A|immune_cell_human/Villani|lung_atlas/3|lung_atlas/4|lung_atlas/B1,,pancreas
solar30_minus_solar128,E2,isolated_label_F1,joint,0.58249417193911468,0.57393103930340905,0.0085631326357057443,2,2,1,lung_atlas|pancreas,lung_atlas|pancreas,computed,6,6,6,1,30,30,30,30,30,30,lung_atlas/3|lung_atlas/4|lung_atlas/B1|pancreas/fluidigmc1|pancreas/inDrop2|pancreas/inDrop3,,immune_cell_human
