method,dimension,dataset_id,heldout_batch,metric,population,mean,sd,sd_status,n_seeds_expected,n_seeds_present,n_seeds_finite,n_seeds_comparable,numeric_seed_coverage,seed_coverage,source_statuses,status,reason,run_ids,block
frozen_reference_scanvi,30,pancreas,inDrop2,pseudotime_smoothness,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s40|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s41|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s42|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s43|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s44,original
frozen_reference_scanvi,30,pancreas,inDrop3,pseudotime_smoothness,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s40|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s41|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s42|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s43|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s44,original
frozen_reference_scanvi,30,immune_cell_human,10X,pseudotime_smoothness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original annotated-cell subset has fewer than 16 cells for fixed pseudotime k15,historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s44,original
frozen_reference_scanvi,30,immune_cell_human,Oetjen_A,pseudotime_smoothness,query,0.97040537021034778,0.0016592114869909444,computed,5,5,5,5,1,1,computed,computed,computed: Original NaN-excluded annotated-cell population (597/2586 cells); biovalid_ref_query_joint.pseudotime_smoothness k15; original first-neighbor removal,historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s44,original
frozen_reference_scanvi,30,immune_cell_human,Villani,pseudotime_smoothness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original annotated-cell subset has fewer than 16 cells for fixed pseudotime k15,historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s44,original
frozen_reference_scanvi,30,lung_atlas,3,pseudotime_smoothness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__frozen_reference_scanvi__d30__lung_atlas__3__s40|historical__frozen_reference_scanvi__d30__lung_atlas__3__s41|historical__frozen_reference_scanvi__d30__lung_atlas__3__s42|historical__frozen_reference_scanvi__d30__lung_atlas__3__s43|historical__frozen_reference_scanvi__d30__lung_atlas__3__s44,original
frozen_reference_scanvi,30,lung_atlas,4,pseudotime_smoothness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__frozen_reference_scanvi__d30__lung_atlas__4__s40|historical__frozen_reference_scanvi__d30__lung_atlas__4__s41|historical__frozen_reference_scanvi__d30__lung_atlas__4__s42|historical__frozen_reference_scanvi__d30__lung_atlas__4__s43|historical__frozen_reference_scanvi__d30__lung_atlas__4__s44,original
frozen_reference_scanvi,30,lung_atlas,B1,pseudotime_smoothness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__frozen_reference_scanvi__d30__lung_atlas__B1__s40|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s41|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s42|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s43|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s44,original
frozen_reference_scanvi,30,pancreas,fluidigmc1,pseudotime_smoothness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s40|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s41|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s42|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s43|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s44,original
frozen_reference_scanvi,30,pancreas,inDrop2,pseudotime_smoothness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s40|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s41|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s42|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s43|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s44,original
frozen_reference_scanvi,30,pancreas,inDrop3,pseudotime_smoothness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s40|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s41|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s42|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s43|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s44,original
frozen_reference_scanvi,30,immune_cell_human,10X,pseudotime_smoothness,reference,0.88515474708196762,0.0021109124549184301,computed,5,5,5,5,1,1,computed,computed,computed: Original NaN-excluded annotated-cell population (2629/22779 cells); biovalid_ref_query_joint.pseudotime_smoothness k15; original first-neighbor removal,historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s44,original
frozen_reference_scanvi,30,immune_cell_human,Oetjen_A,pseudotime_smoothness,reference,0.8328642931134761,0.0042969321397102155,computed,5,5,5,5,1,1,computed,computed,computed: Original NaN-excluded annotated-cell population (2032/30920 cells); biovalid_ref_query_joint.pseudotime_smoothness k15; original first-neighbor removal,historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s44,original
frozen_reference_scanvi,30,immune_cell_human,Villani,pseudotime_smoothness,reference,0.88470571094630535,0.0031304406941555485,computed,5,5,5,5,1,1,computed,computed,computed: Original NaN-excluded annotated-cell population (2629/32484 cells); biovalid_ref_query_joint.pseudotime_smoothness k15; original first-neighbor removal,historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s44,original
frozen_reference_scanvi,30,lung_atlas,3,pseudotime_smoothness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__frozen_reference_scanvi__d30__lung_atlas__3__s40|historical__frozen_reference_scanvi__d30__lung_atlas__3__s41|historical__frozen_reference_scanvi__d30__lung_atlas__3__s42|historical__frozen_reference_scanvi__d30__lung_atlas__3__s43|historical__frozen_reference_scanvi__d30__lung_atlas__3__s44,original
frozen_reference_scanvi,30,lung_atlas,4,pseudotime_smoothness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__frozen_reference_scanvi__d30__lung_atlas__4__s40|historical__frozen_reference_scanvi__d30__lung_atlas__4__s41|historical__frozen_reference_scanvi__d30__lung_atlas__4__s42|historical__frozen_reference_scanvi__d30__lung_atlas__4__s43|historical__frozen_reference_scanvi__d30__lung_atlas__4__s44,original
frozen_reference_scanvi,30,lung_atlas,B1,pseudotime_smoothness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__frozen_reference_scanvi__d30__lung_atlas__B1__s40|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s41|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s42|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s43|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s44,original
frozen_reference_scanvi,30,pancreas,fluidigmc1,pseudotime_smoothness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s40|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s41|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s42|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s43|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s44,original
frozen_reference_scanvi,30,pancreas,inDrop2,pseudotime_smoothness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s40|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s41|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s42|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s43|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s44,original
frozen_reference_scanvi,30,pancreas,inDrop3,pseudotime_smoothness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Original pseudotime smoothness protocol applies only to Immune,historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s40|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s41|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s42|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s43|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s44,original
frozen_reference_scanvi,30,immune_cell_human,10X,trajectory,joint,0.85539097430911382,0.012965408778956257,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s44,original
frozen_reference_scanvi,30,immune_cell_human,Oetjen_A,trajectory,joint,0.85762112763088361,0.013745188909235385,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s44,original
frozen_reference_scanvi,30,immune_cell_human,Villani,trajectory,joint,0.85099639758140078,0.0067692969940669938,computed,5,5,5,5,1,1,computed,computed,computed: Computed by the locked scIB paper backend.,historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s44,original
frozen_reference_scanvi,30,lung_atlas,3,trajectory,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.,historical__frozen_reference_scanvi__d30__lung_atlas__3__s40|historical__frozen_reference_scanvi__d30__lung_atlas__3__s41|historical__frozen_reference_scanvi__d30__lung_atlas__3__s42|historical__frozen_reference_scanvi__d30__lung_atlas__3__s43|historical__frozen_reference_scanvi__d30__lung_atlas__3__s44,original
frozen_reference_scanvi,30,lung_atlas,4,trajectory,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.,historical__frozen_reference_scanvi__d30__lung_atlas__4__s40|historical__frozen_reference_scanvi__d30__lung_atlas__4__s41|historical__frozen_reference_scanvi__d30__lung_atlas__4__s42|historical__frozen_reference_scanvi__d30__lung_atlas__4__s43|historical__frozen_reference_scanvi__d30__lung_atlas__4__s44,original
frozen_reference_scanvi,30,lung_atlas,B1,trajectory,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.,historical__frozen_reference_scanvi__d30__lung_atlas__B1__s40|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s41|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s42|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s43|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s44,original
frozen_reference_scanvi,30,pancreas,fluidigmc1,trajectory,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.,historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s40|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s41|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s42|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s43|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s44,original
frozen_reference_scanvi,30,pancreas,inDrop2,trajectory,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.,historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s40|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s41|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s42|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s43|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s44,original
frozen_reference_scanvi,30,pancreas,inDrop3,trajectory,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.,historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s40|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s41|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s42|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s43|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s44,original
frozen_reference_scanvi,30,immune_cell_human,10X,trustworthiness,joint,0.90996803561801709,0.0039977718952181451,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s44,original
frozen_reference_scanvi,30,immune_cell_human,Oetjen_A,trustworthiness,joint,0.88906544866432424,0.001438433019195361,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s44,original
frozen_reference_scanvi,30,immune_cell_human,Villani,trustworthiness,joint,0.887384896547878,0.00083569376556074661,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s44,original
frozen_reference_scanvi,30,lung_atlas,3,trustworthiness,joint,0.92163774320078828,0.0022778261948947207,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__frozen_reference_scanvi__d30__lung_atlas__3__s40|historical__frozen_reference_scanvi__d30__lung_atlas__3__s41|historical__frozen_reference_scanvi__d30__lung_atlas__3__s42|historical__frozen_reference_scanvi__d30__lung_atlas__3__s43|historical__frozen_reference_scanvi__d30__lung_atlas__3__s44,original
frozen_reference_scanvi,30,lung_atlas,4,trustworthiness,joint,0.92686707750079,0.00261275564461958,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__frozen_reference_scanvi__d30__lung_atlas__4__s40|historical__frozen_reference_scanvi__d30__lung_atlas__4__s41|historical__frozen_reference_scanvi__d30__lung_atlas__4__s42|historical__frozen_reference_scanvi__d30__lung_atlas__4__s43|historical__frozen_reference_scanvi__d30__lung_atlas__4__s44,original
frozen_reference_scanvi,30,lung_atlas,B1,trustworthiness,joint,0.92529858717677027,0.0023906504188889711,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__frozen_reference_scanvi__d30__lung_atlas__B1__s40|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s41|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s42|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s43|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s44,original
frozen_reference_scanvi,30,pancreas,fluidigmc1,trustworthiness,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s40|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s41|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s42|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s43|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s44,original
frozen_reference_scanvi,30,pancreas,inDrop2,trustworthiness,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s40|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s41|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s42|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s43|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s44,original
frozen_reference_scanvi,30,pancreas,inDrop3,trustworthiness,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s40|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s41|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s42|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s43|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s44,original
frozen_reference_scanvi,30,immune_cell_human,10X,trustworthiness,query,0.95599974048668046,0.00053865850297413935,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s44,original
frozen_reference_scanvi,30,immune_cell_human,Oetjen_A,trustworthiness,query,0.97338394751815982,0.00052095287390245852,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s44,original
frozen_reference_scanvi,30,immune_cell_human,Villani,trustworthiness,query,0.92374040054405349,0.001541019317739803,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s44,original
frozen_reference_scanvi,30,lung_atlas,3,trustworthiness,query,0.95989448668264143,0.0010559252015532345,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__frozen_reference_scanvi__d30__lung_atlas__3__s40|historical__frozen_reference_scanvi__d30__lung_atlas__3__s41|historical__frozen_reference_scanvi__d30__lung_atlas__3__s42|historical__frozen_reference_scanvi__d30__lung_atlas__3__s43|historical__frozen_reference_scanvi__d30__lung_atlas__3__s44,original
frozen_reference_scanvi,30,lung_atlas,4,trustworthiness,query,0.94204271537813289,0.0022155893123739804,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__frozen_reference_scanvi__d30__lung_atlas__4__s40|historical__frozen_reference_scanvi__d30__lung_atlas__4__s41|historical__frozen_reference_scanvi__d30__lung_atlas__4__s42|historical__frozen_reference_scanvi__d30__lung_atlas__4__s43|historical__frozen_reference_scanvi__d30__lung_atlas__4__s44,original
frozen_reference_scanvi,30,lung_atlas,B1,trustworthiness,query,0.9382513284389683,0.0010393293497599327,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__frozen_reference_scanvi__d30__lung_atlas__B1__s40|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s41|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s42|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s43|historical__frozen_reference_scanvi__d30__lung_atlas__B1__s44,original
frozen_reference_scanvi,30,pancreas,fluidigmc1,trustworthiness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s40|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s41|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s42|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s43|historical__frozen_reference_scanvi__d30__pancreas__fluidigmc1__s44,original
frozen_reference_scanvi,30,pancreas,inDrop2,trustworthiness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s40|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s41|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s42|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s43|historical__frozen_reference_scanvi__d30__pancreas__inDrop2__s44,original
frozen_reference_scanvi,30,pancreas,inDrop3,trustworthiness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s40|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s41|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s42|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s43|historical__frozen_reference_scanvi__d30__pancreas__inDrop3__s44,original
frozen_reference_scanvi,30,immune_cell_human,10X,trustworthiness,reference,0.89417365196215104,0.0015521766550114855,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__10X__s44,original
frozen_reference_scanvi,30,immune_cell_human,Oetjen_A,trustworthiness,reference,0.8852072321677541,0.0016721931250690042,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__Oetjen_A__s44,original
frozen_reference_scanvi,30,immune_cell_human,Villani,trustworthiness,reference,0.88480647370475718,0.00090855462981815033,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s40|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s41|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s42|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s43|historical__frozen_reference_scanvi__d30__immune_cell_human__Villani__s44,original
frozen_reference_scanvi,30,lung_atlas,3,trustworthiness,reference,0.91692255795363697,0.0018367406435776589,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__frozen_reference_scanvi__d30__lung_atlas__3__s40|historical__frozen_reference_scanvi__d30__lung_atlas__3__s41|historical__frozen_reference_scanvi__d30__lung_atlas__3__s42|historical__frozen_reference_scanvi__d30__lung_atlas__3__s43|historical__frozen_reference_scanvi__d30__lung_atlas__3__s44,original
