dataset_id,heldout_batch,metric,population,repeated_mean,repeated_sd,repeated_sd_status,repeated_n_seeds_expected,repeated_n_seeds_present,repeated_n_seeds_finite,repeated_n_seeds_comparable,repeated_numeric_seed_coverage,repeated_seed_coverage,repeated_source_statuses,repeated_status,repeated_reason,repeated_run_ids,unique_mean,unique_sd,unique_sd_status,unique_n_seeds_expected,unique_n_seeds_present,unique_n_seeds_finite,unique_n_seeds_comparable,unique_numeric_seed_coverage,unique_seed_coverage,unique_source_statuses,unique_status,unique_reason,unique_run_ids,none_mean,none_sd,none_sd_status,none_n_seeds_expected,none_n_seeds_present,none_n_seeds_finite,none_n_seeds_comparable,none_numeric_seed_coverage,none_seed_coverage,none_source_statuses,none_status,none_reason,none_run_ids,repeated_minus_none_difference,repeated_minus_none_valid_batch,repeated_minus_none_status,repeated_minus_none_reason,repeated_minus_unique_difference,repeated_minus_unique_valid_batch,repeated_minus_unique_status,repeated_minus_unique_reason,dimension
pancreas,inDrop2,trustworthiness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal__d128__pancreas__inDrop2__s40|historical__solar_orthogonal__d128__pancreas__inDrop2__s41|historical__solar_orthogonal__d128__pancreas__inDrop2__s42|historical__solar_orthogonal__d128__pancreas__inDrop2__s43|historical__solar_orthogonal__d128__pancreas__inDrop2__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s40|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s41|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s42|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s43|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_none__d128__pancreas__inDrop2__s40|historical__solar_none__d128__pancreas__inDrop2__s41|historical__solar_none__d128__pancreas__inDrop2__s42|historical__solar_none__d128__pancreas__inDrop2__s43|historical__solar_none__d128__pancreas__inDrop2__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung),NA,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung),128
pancreas,inDrop3,trustworthiness,query,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal__d128__pancreas__inDrop3__s40|historical__solar_orthogonal__d128__pancreas__inDrop3__s41|historical__solar_orthogonal__d128__pancreas__inDrop3__s42|historical__solar_orthogonal__d128__pancreas__inDrop3__s43|historical__solar_orthogonal__d128__pancreas__inDrop3__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s40|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s41|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s42|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s43|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_none__d128__pancreas__inDrop3__s40|historical__solar_none__d128__pancreas__inDrop3__s41|historical__solar_none__d128__pancreas__inDrop3__s42|historical__solar_none__d128__pancreas__inDrop3__s43|historical__solar_none__d128__pancreas__inDrop3__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung),NA,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung),128
immune_cell_human,10X,trustworthiness,reference,0.91280646961500567,0.0015507756572840318,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__immune_cell_human__10X__s40|historical__solar_orthogonal__d128__immune_cell_human__10X__s41|historical__solar_orthogonal__d128__immune_cell_human__10X__s42|historical__solar_orthogonal__d128__immune_cell_human__10X__s43|historical__solar_orthogonal__d128__immune_cell_human__10X__s44,0.93117266149870803,0.0016341510441152906,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s44,0.92698746379640473,0.0014249052617992663,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_none__d128__immune_cell_human__10X__s40|historical__solar_none__d128__immune_cell_human__10X__s41|historical__solar_none__d128__immune_cell_human__10X__s42|historical__solar_none__d128__immune_cell_human__10X__s43|historical__solar_none__d128__immune_cell_human__10X__s44,-0.014180994181399065,True,computed,,-0.018366191883702365,True,computed,,128
immune_cell_human,Oetjen_A,trustworthiness,reference,0.91195061290502477,0.0045735112515247166,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s44,0.93998372539177966,0.00079217707392445643,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,0.93573285557600427,0.0016939071775517163,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_none__d128__immune_cell_human__Oetjen_A__s40|historical__solar_none__d128__immune_cell_human__Oetjen_A__s41|historical__solar_none__d128__immune_cell_human__Oetjen_A__s42|historical__solar_none__d128__immune_cell_human__Oetjen_A__s43|historical__solar_none__d128__immune_cell_human__Oetjen_A__s44,-0.023782242670979503,True,computed,,-0.028033112486754885,True,computed,,128
immune_cell_human,Villani,trustworthiness,reference,0.90890674251296633,0.0049663802929321285,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal__d128__immune_cell_human__Villani__s44,0.9369901871990779,0.0029839138829899437,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s44,0.93269928020374393,0.0021916383449385323,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_none__d128__immune_cell_human__Villani__s40|historical__solar_none__d128__immune_cell_human__Villani__s41|historical__solar_none__d128__immune_cell_human__Villani__s42|historical__solar_none__d128__immune_cell_human__Villani__s43|historical__solar_none__d128__immune_cell_human__Villani__s44,-0.023792537690777604,True,computed,,-0.028083444686111569,True,computed,,128
lung_atlas,3,trustworthiness,reference,0.94119269272953721,0.0036399506563064474,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__lung_atlas__3__s40|historical__solar_orthogonal__d128__lung_atlas__3__s41|historical__solar_orthogonal__d128__lung_atlas__3__s42|historical__solar_orthogonal__d128__lung_atlas__3__s43|historical__solar_orthogonal__d128__lung_atlas__3__s44,0.95662615656312155,0.0027994964859722467,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal_uniq__d128__lung_atlas__3__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s44,0.95336199282434519,0.0030531612330763386,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_none__d128__lung_atlas__3__s40|historical__solar_none__d128__lung_atlas__3__s41|historical__solar_none__d128__lung_atlas__3__s42|historical__solar_none__d128__lung_atlas__3__s43|historical__solar_none__d128__lung_atlas__3__s44,-0.012169300094807989,True,computed,,-0.015433463833584349,True,computed,,128
lung_atlas,4,trustworthiness,reference,0.94569959065305886,0.0033414898888117816,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__lung_atlas__4__s40|historical__solar_orthogonal__d128__lung_atlas__4__s41|historical__solar_orthogonal__d128__lung_atlas__4__s42|historical__solar_orthogonal__d128__lung_atlas__4__s43|historical__solar_orthogonal__d128__lung_atlas__4__s44,0.95550738162958004,0.0024417506668989912,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal_uniq__d128__lung_atlas__4__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s44,0.95350609298607625,0.0012334042313901516,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_none__d128__lung_atlas__4__s40|historical__solar_none__d128__lung_atlas__4__s41|historical__solar_none__d128__lung_atlas__4__s42|historical__solar_none__d128__lung_atlas__4__s43|historical__solar_none__d128__lung_atlas__4__s44,-0.0078065023330173844,True,computed,,-0.0098077909765211801,True,computed,,128
lung_atlas,B1,trustworthiness,reference,0.94759928020374384,0.0019558721848760593,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal__d128__lung_atlas__B1__s40|historical__solar_orthogonal__d128__lung_atlas__B1__s41|historical__solar_orthogonal__d128__lung_atlas__B1__s42|historical__solar_orthogonal__d128__lung_atlas__B1__s43|historical__solar_orthogonal__d128__lung_atlas__B1__s44,0.96105871247188301,0.0030108515937568719,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s44,0.95788707787258554,0.0015600686859353027,computed,5,5,5,5,1,1,computed,computed,"computed: Cached full-source PCA50; Euclidean k15; frozen shared IDs, seed40, maximum6000",historical__solar_none__d128__lung_atlas__B1__s40|historical__solar_none__d128__lung_atlas__B1__s41|historical__solar_none__d128__lung_atlas__B1__s42|historical__solar_none__d128__lung_atlas__B1__s43|historical__solar_none__d128__lung_atlas__B1__s44,-0.010287797668841692,True,computed,,-0.013459432268139171,True,computed,,128
pancreas,fluidigmc1,trustworthiness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal__d128__pancreas__fluidigmc1__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s40|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s41|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s42|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s43|historical__solar_orthogonal_uniq__d128__pancreas__fluidigmc1__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_none__d128__pancreas__fluidigmc1__s40|historical__solar_none__d128__pancreas__fluidigmc1__s41|historical__solar_none__d128__pancreas__fluidigmc1__s42|historical__solar_none__d128__pancreas__fluidigmc1__s43|historical__solar_none__d128__pancreas__fluidigmc1__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung),NA,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung),128
pancreas,inDrop2,trustworthiness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal__d128__pancreas__inDrop2__s40|historical__solar_orthogonal__d128__pancreas__inDrop2__s41|historical__solar_orthogonal__d128__pancreas__inDrop2__s42|historical__solar_orthogonal__d128__pancreas__inDrop2__s43|historical__solar_orthogonal__d128__pancreas__inDrop2__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s40|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s41|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s42|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s43|historical__solar_orthogonal_uniq__d128__pancreas__inDrop2__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_none__d128__pancreas__inDrop2__s40|historical__solar_none__d128__pancreas__inDrop2__s41|historical__solar_none__d128__pancreas__inDrop2__s42|historical__solar_none__d128__pancreas__inDrop2__s43|historical__solar_none__d128__pancreas__inDrop2__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung),NA,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung),128
pancreas,inDrop3,trustworthiness,reference,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal__d128__pancreas__inDrop3__s40|historical__solar_orthogonal__d128__pancreas__inDrop3__s41|historical__solar_orthogonal__d128__pancreas__inDrop3__s42|historical__solar_orthogonal__d128__pancreas__inDrop3__s43|historical__solar_orthogonal__d128__pancreas__inDrop3__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s40|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s41|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s42|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s43|historical__solar_orthogonal_uniq__d128__pancreas__inDrop3__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung,historical__solar_none__d128__pancreas__inDrop3__s40|historical__solar_none__d128__pancreas__inDrop3__s41|historical__solar_none__d128__pancreas__inDrop3__s42|historical__solar_none__d128__pancreas__inDrop3__s43|historical__solar_none__d128__pancreas__inDrop3__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung),NA,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung),128
immune_cell_human,10X,within_label_silhouette__donor,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical donor panel is defined only for lung_atlas,historical__solar_orthogonal__d128__immune_cell_human__10X__s40|historical__solar_orthogonal__d128__immune_cell_human__10X__s41|historical__solar_orthogonal__d128__immune_cell_human__10X__s42|historical__solar_orthogonal__d128__immune_cell_human__10X__s43|historical__solar_orthogonal__d128__immune_cell_human__10X__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical donor panel is defined only for lung_atlas,historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__10X__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical donor panel is defined only for lung_atlas,historical__solar_none__d128__immune_cell_human__10X__s40|historical__solar_none__d128__immune_cell_human__10X__s41|historical__solar_none__d128__immune_cell_human__10X__s42|historical__solar_none__d128__immune_cell_human__10X__s43|historical__solar_none__d128__immune_cell_human__10X__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas),NA,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas),128
immune_cell_human,Oetjen_A,within_label_silhouette__donor,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical donor panel is defined only for lung_atlas,historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal__d128__immune_cell_human__Oetjen_A__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical donor panel is defined only for lung_atlas,historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__Oetjen_A__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical donor panel is defined only for lung_atlas,historical__solar_none__d128__immune_cell_human__Oetjen_A__s40|historical__solar_none__d128__immune_cell_human__Oetjen_A__s41|historical__solar_none__d128__immune_cell_human__Oetjen_A__s42|historical__solar_none__d128__immune_cell_human__Oetjen_A__s43|historical__solar_none__d128__immune_cell_human__Oetjen_A__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas),NA,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas),128
immune_cell_human,Villani,within_label_silhouette__donor,joint,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical donor panel is defined only for lung_atlas,historical__solar_orthogonal__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal__d128__immune_cell_human__Villani__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical donor panel is defined only for lung_atlas,historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s40|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s41|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s42|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s43|historical__solar_orthogonal_uniq__d128__immune_cell_human__Villani__s44,NA,NA,unavailable,5,5,0,0,0,0,not_applicable,all_na,not_applicable: Historical donor panel is defined only for lung_atlas,historical__solar_none__d128__immune_cell_human__Villani__s40|historical__solar_none__d128__immune_cell_human__Villani__s41|historical__solar_none__d128__immune_cell_human__Villani__s42|historical__solar_none__d128__immune_cell_human__Villani__s43|historical__solar_none__d128__immune_cell_human__Villani__s44,NA,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas),NA,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas),128
lung_atlas,3,within_label_silhouette__donor,joint,-0.093576160172412604,0.0080977385888719704,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=17; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_orthogonal__d128__lung_atlas__3__s40|historical__solar_orthogonal__d128__lung_atlas__3__s41|historical__solar_orthogonal__d128__lung_atlas__3__s42|historical__solar_orthogonal__d128__lung_atlas__3__s43|historical__solar_orthogonal__d128__lung_atlas__3__s44,-0.042239478963970296,0.0045316354334721783,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=17; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_orthogonal_uniq__d128__lung_atlas__3__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__3__s44,-0.05080780370604223,0.0049769433610241188,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=17; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_none__d128__lung_atlas__3__s40|historical__solar_none__d128__lung_atlas__3__s41|historical__solar_none__d128__lung_atlas__3__s42|historical__solar_none__d128__lung_atlas__3__s43|historical__solar_none__d128__lung_atlas__3__s44,-0.042768356466370373,True,computed,,-0.051336681208442307,True,computed,,128
lung_atlas,4,within_label_silhouette__donor,joint,-0.099320232565704006,0.006555741433581258,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=17; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_orthogonal__d128__lung_atlas__4__s40|historical__solar_orthogonal__d128__lung_atlas__4__s41|historical__solar_orthogonal__d128__lung_atlas__4__s42|historical__solar_orthogonal__d128__lung_atlas__4__s43|historical__solar_orthogonal__d128__lung_atlas__4__s44,-0.060120934559237039,0.0053758644208520097,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=17; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_orthogonal_uniq__d128__lung_atlas__4__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__4__s44,-0.066160820944895046,0.0039548593513862524,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=17; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_none__d128__lung_atlas__4__s40|historical__solar_none__d128__lung_atlas__4__s41|historical__solar_none__d128__lung_atlas__4__s42|historical__solar_none__d128__lung_atlas__4__s43|historical__solar_none__d128__lung_atlas__4__s44,-0.03315941162080896,True,computed,,-0.039199298006466966,True,computed,,128
lung_atlas,B1,within_label_silhouette__donor,joint,-0.093536128388774162,0.007451450553921767,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=17; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_orthogonal__d128__lung_atlas__B1__s40|historical__solar_orthogonal__d128__lung_atlas__B1__s41|historical__solar_orthogonal__d128__lung_atlas__B1__s42|historical__solar_orthogonal__d128__lung_atlas__B1__s43|historical__solar_orthogonal__d128__lung_atlas__B1__s44,-0.039436452005951139,0.0050752284574572685,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=17; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s40|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s41|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s42|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s43|historical__solar_orthogonal_uniq__d128__lung_atlas__B1__s44,-0.049324662727424216,0.0022936162400901757,computed,5,5,5,5,1,1,computed,computed,"computed: Original within_label_silhouette helper; cell-count weighting; labels_tested=17; shared original seed0 per-label cap8000; raw covariate association, not uniformly higher-is-better",historical__solar_none__d128__lung_atlas__B1__s40|historical__solar_none__d128__lung_atlas__B1__s41|historical__solar_none__d128__lung_atlas__B1__s42|historical__solar_none__d128__lung_atlas__B1__s43|historical__solar_none__d128__lung_atlas__B1__s44,-0.044211465661349945,True,computed,,-0.054099676382823023,True,computed,,128
